date,ville,region,latitude,longitude,altitude_m,type_climat,temp_min_c,temp_max_c,temp_mean_c,humidite_pct,precipitations_mm,vitesse_vent_ms,direction_vent_deg,rafale_max_ms,ensoleillement_h,duree_jour_h,rayonnement_wm2,pm25_proxy_ugm3,qualite_capteur
2020-06-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.1,,24.1,76.3,1.7,6.7,110.0,9.3,2.7,13.5,171.5,34.8,medium
2020-06-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.4,31.0,24.3,96.7,3.4,,236.0,3.4,2.8,13.5,302.6,30.1,medium
2020-06-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.8,29.4,,91.1,5.0,3.3,157.0,5.1,4.1,13.5,448.2,21.3,medium
2020-06-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.7,27.8,23.6,91.8,3.1,0.2,143.0,0.2,6.8,13.5,760.1,19.4,medium
2020-06-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.1,29.9,24.5,83.5,19.9,3.6,29.0,4.6,4.5,13.5,498.9,20.2,medium
2020-06-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.1,26.9,21.1,85.6,0.0,1.2,334.0,1.2,3.9,13.5,436.2,29.0,medium
2020-06-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.5,28.8,24.8,91.0,0.0,3.3,329.0,4.5,2.4,13.5,231.2,20.9,medium
2020-06-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.1,30.1,24.1,92.4,8.7,1.1,300.0,1.4,3.1,13.49,293.0,21.2,medium
2020-06-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,,30.5,23.6,85.8,9.5,0.4,63.0,,2.6,13.49,263.2,15.9,medium
2020-06-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.6,32.2,25.2,96.0,7.9,0.3,235.0,0.4,3.7,13.49,298.6,20.7,medium
2020-06-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.7,30.1,23.5,79.7,0.0,3.5,,4.8,3.7,13.49,416.8,25.4,medium
2020-06-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.9,30.0,24.9,91.5,1.4,2.6,18.0,3.7,2.4,13.48,,21.3,medium
2020-06-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.1,29.6,23.8,,4.0,3.6,265.0,5.0,3.7,13.48,318.4,19.7,medium
2020-06-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,22.0,30.7,25.4,84.6,1.6,4.4,298.0,,,13.47,,23.1,medium
2020-07-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.6,27.3,23.8,90.9,1.8,5.4,297.0,6.8,1.4,13.47,128.2,21.9,medium
2020-07-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.2,29.1,25.3,93.5,0.0,4.7,11.0,6.0,3.4,13.46,423.7,16.4,medium
2020-07-03,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.2,25.6,22.0,,8.4,3.5,28.0,3.7,4.3,13.46,394.4,29.0,medium
2020-07-04,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.9,27.3,23.0,95.8,15.6,1.6,274.0,1.9,3.5,13.45,412.2,16.3,medium
2020-07-05,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.2,29.7,22.9,89.6,1.0,4.9,,,5.4,13.45,476.5,,medium
2020-07-06,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.0,28.6,24.8,94.0,0.0,2.5,226.0,2.9,,13.44,835.5,21.0,medium
2020-07-07,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.4,28.3,23.3,90.7,,,285.1,3.0,4.1,13.43,380.5,21.5,medium
2020-07-08,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.8,27.1,23.6,83.7,1.1,3.4,100.0,4.3,5.2,13.42,,24.8,medium
2020-07-09,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.0,28.3,21.8,91.4,6.0,1.5,289.0,1.7,4.3,13.41,535.0,21.2,medium
2020-07-10,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.7,28.2,22.0,85.9,4.9,0.4,127.0,0.5,2.2,13.41,276.6,5.1,medium
2020-07-11,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.8,29.4,23.0,79.0,0.0,2.2,117.0,3.4,2.8,13.4,207.1,22.2,medium
2020-07-12,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.9,30.7,25.4,86.2,0.0,3.5,64.0,3.9,3.0,13.39,401.7,25.1,medium
2020-07-13,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.6,28.3,22.8,,1.3,1.2,166.0,1.4,,13.38,,,medium
2020-07-14,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.9,31.4,25.5,83.7,8.4,1.8,61.0,2.8,,13.37,569.7,,medium
2020-07-15,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.3,29.3,25.0,97.6,3.2,2.6,203.0,3.0,3.8,13.36,396.8,27.6,medium
2020-07-16,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.4,28.8,24.6,,1.0,3.3,219.0,,3.5,13.34,306.2,20.0,medium
2020-07-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.2,,,93.3,1.6,2.0,246.0,,4.7,13.33,559.3,23.8,medium
2020-07-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,8.8,28.3,24.3,72.1,0.0,1.5,319.0,,5.5,13.32,517.9,23.4,medium
2020-07-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.6,27.4,23.7,82.7,1.4,2.5,132.0,3.1,,13.31,502.8,22.3,medium
2020-07-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.6,28.9,,87.7,,4.2,274.0,6.2,1.8,13.29,178.1,22.8,medium
2020-07-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,-6.4,30.3,24.9,80.9,0.0,4.8,25.0,6.9,3.5,13.28,334.3,28.8,medium
2020-07-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.0,27.1,22.3,91.4,0.7,3.9,208.0,4.6,3.8,13.27,414.8,28.2,medium
2020-07-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.5,27.9,24.1,87.7,8.8,2.8,119.0,3.6,4.6,13.25,499.9,19.7,medium
2020-07-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,,28.1,,84.8,2.4,0.2,46.0,0.2,1.9,13.24,,24.6,medium
2020-07-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.0,27.4,22.5,92.0,1.0,5.1,37.0,7.2,4.2,13.22,325.8,32.4,medium
2020-07-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.2,,6.7,93.7,0.0,0.4,200.0,0.4,5.6,13.21,617.8,11.5,medium
2020-07-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.4,31.9,25.9,84.6,0.0,2.4,175.0,2.9,4.2,13.19,,23.0,medium
2020-07-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,,26.4,21.9,82.6,0.0,2.7,,4.2,3.0,13.18,289.6,,medium
2020-07-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.4,30.3,23.7,92.7,0.0,1.5,311.0,2.2,4.5,13.16,440.4,24.7,medium
2020-07-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.8,28.7,22.4,90.4,0.0,3.5,,4.4,3.4,13.15,375.2,29.6,medium
2020-07-31,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.4,27.4,22.2,86.6,,3.3,293.0,3.7,3.7,13.13,377.6,20.1,medium
2020-08-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.5,28.0,22.3,94.5,0.0,1.4,317.0,,2.4,13.11,226.3,21.3,medium
2020-08-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.1,27.2,23.1,95.8,0.4,2.6,93.0,3.3,3.2,13.09,259.5,23.2,medium
2020-08-03,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.6,29.0,23.3,97.6,0.0,1.0,6.0,1.6,4.4,13.08,444.5,20.7,medium
2020-08-04,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.3,41.1,21.6,97.6,,2.5,144.0,33.7,3.4,13.06,321.5,,medium
2020-08-05,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.1,,,98.0,2.2,4.2,17.0,,5.1,13.04,557.7,29.0,medium
2020-08-06,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.6,29.2,22.8,84.1,0.0,,322.0,4.3,,13.02,467.6,22.1,medium
2020-08-07,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.9,,23.6,80.9,0.0,5.1,88.0,6.5,5.2,13.0,532.0,35.3,medium
2020-08-08,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.1,27.8,22.4,77.1,0.0,2.7,348.0,3.6,,12.98,234.4,24.8,medium
2020-08-09,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.9,28.7,22.8,84.4,5.8,4.3,188.0,5.2,4.1,12.96,340.0,18.6,medium
2020-08-10,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.0,26.9,21.8,91.1,9.4,1.7,337.0,2.1,3.9,12.94,406.7,15.1,medium
2020-08-11,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.1,29.3,23.8,78.6,,1.6,298.0,2.4,3.9,12.92,420.6,25.3,medium
2020-08-12,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.2,28.7,24.0,93.0,2.3,1.8,339.0,2.9,3.0,12.9,330.3,17.5,medium
2020-08-13,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.9,27.3,52.0,87.0,0.0,1.4,114.0,2.0,5.8,12.88,587.5,20.4,medium
2020-08-14,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.6,28.2,21.9,97.9,0.0,2.3,13.0,,4.1,12.86,341.4,22.0,medium
2020-08-15,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.6,31.6,26.1,99.3,0.0,6.6,20.0,1.3,4.4,12.84,401.1,21.1,medium
2020-08-16,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.1,29.6,23.7,90.2,0.0,1.0,285.0,1.4,3.7,12.82,343.0,16.0,medium
2020-08-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.0,26.7,22.8,91.3,8.1,27.4,278.0,,2.5,12.8,274.2,17.8,medium
2020-08-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.4,29.5,45.2,98.7,4.5,0.0,163.0,0.0,4.4,12.77,412.0,21.6,medium
2020-08-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,21.0,30.5,24.3,81.3,0.0,2.5,159.0,,3.0,12.75,,22.2,medium
2020-08-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.9,28.3,22.8,97.1,13.0,1.6,57.0,2.3,5.3,12.73,607.3,27.2,medium
2020-08-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.7,25.7,21.7,83.2,0.0,0.3,196.0,0.4,3.8,12.71,,25.7,medium
2020-08-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.8,28.0,23.9,90.7,35.9,5.0,320.0,6.5,2.4,12.68,168.1,27.0,medium
2020-08-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,19.2,29.2,22.8,,4.9,4.6,102.0,6.5,3.1,12.66,332.2,21.2,medium
2020-08-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.4,29.3,22.5,97.1,0.0,1.4,137.0,,4.5,12.64,519.3,8.3,medium
2020-08-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.3,28.8,24.7,84.5,0.0,2.7,,2.9,3.9,12.61,321.7,20.6,medium
2020-08-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,,28.6,22.7,86.6,0.0,1.1,236.0,23.9,2.4,12.59,,18.9,medium
2020-08-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.1,3.7,23.2,88.1,0.0,1.1,,1.5,5.2,12.57,492.0,16.8,medium
2020-08-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,20.6,29.3,23.7,94.7,3.3,5.2,319.0,7.3,3.3,12.54,333.7,31.0,medium
2020-08-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.1,26.8,21.0,86.7,0.0,1.4,141.0,1.7,6.0,12.52,601.3,18.0,medium
2020-08-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.9,25.7,21.4,84.8,0.0,4.7,354.0,6.2,4.6,12.49,523.6,,medium
2020-08-31,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.5,9.2,23.4,84.4,,5.2,43.0,5.7,3.1,12.47,348.3,30.0,medium
2020-09-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.1,-3.3,21.1,95.7,,1.1,352.0,1.3,3.5,12.45,423.0,16.5,medium
2020-09-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,,25.6,19.7,88.9,4.5,3.7,232.0,5.4,4.5,12.42,313.9,23.3,medium
2020-09-03,Abong-Mbang,Est,3.983,13.183,650,equatorial,,26.8,22.7,91.2,,3.6,,4.4,3.5,12.4,479.6,26.4,medium
2020-09-04,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.0,29.2,23.1,90.4,0.0,2.5,44.0,3.5,3.9,12.37,413.6,26.4,medium
2020-09-05,Abong-Mbang,Est,3.983,13.183,650,equatorial,,25.5,20.4,95.5,,4.8,227.0,7.2,3.6,12.35,311.1,18.4,medium
2020-09-06,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.3,26.3,21.9,91.3,0.0,3.7,51.0,4.1,2.2,12.32,232.7,27.9,medium
2020-09-07,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.7,26.4,22.4,85.4,5.2,1.9,199.0,2.2,,12.3,576.7,18.0,medium
2020-09-08,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.0,25.4,21.1,89.5,1.5,2.7,,3.6,4.5,12.27,494.4,22.7,medium
2020-09-09,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.7,25.7,20.1,100.0,10.9,5.1,200.0,6.6,2.0,12.24,,17.4,medium
2020-09-10,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.8,26.5,19.6,95.1,0.0,0.3,180.0,0.4,2.3,12.22,180.8,21.4,medium
2020-09-11,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.8,28.3,23.5,90.3,20.8,2.1,211.0,2.3,3.4,12.19,285.9,33.2,medium
2020-09-12,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.6,,19.8,79.6,0.0,2.2,291.0,3.2,4.6,12.17,467.1,25.9,medium
2020-09-13,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.0,28.0,21.0,70.9,0.0,1.4,160.0,1.5,1.9,12.14,171.5,16.8,medium
2020-09-14,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.7,24.9,21.1,84.7,0.0,1.6,247.0,2.2,3.4,12.12,,14.9,medium
2020-09-15,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.6,27.7,21.9,90.4,0.0,,315.0,3.9,3.7,12.09,291.2,23.1,medium
2020-09-16,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.6,26.4,20.2,81.8,,2.5,80.0,3.8,3.1,12.06,316.7,,medium
2020-09-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.9,26.8,20.3,86.2,,2.2,284.0,2.8,2.0,12.04,231.3,12.2,medium
2020-09-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.5,,21.7,79.0,0.0,0.5,270.0,0.8,2.9,12.01,282.1,19.9,medium
2020-09-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,,25.9,21.6,93.6,0.0,2.4,226.0,3.8,,11.99,118.9,26.4,medium
2020-09-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.0,28.9,22.1,91.2,0.0,1.7,161.0,2.3,1.0,11.96,61.6,20.0,medium
2020-09-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.3,25.0,20.5,85.2,12.6,1.5,46.0,2.0,3.0,11.94,227.7,18.0,medium
2020-09-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.4,26.2,21.9,82.6,0.0,2.9,125.0,3.2,1.9,11.91,197.0,33.5,medium
2020-09-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.7,28.8,,85.1,0.0,1.3,187.0,1.9,1.7,11.88,,21.1,medium
2020-09-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.8,26.2,21.5,81.8,0.7,3.3,131.0,,4.0,11.86,364.1,21.8,medium
2020-09-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,28.0,,21.7,95.4,0.8,2.4,303.0,2.7,2.9,11.83,291.8,19.7,medium
2020-09-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.7,24.8,20.1,84.2,2.3,2.9,245.0,,4.3,11.81,381.2,17.6,medium
2020-09-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.3,25.6,21.3,89.6,1.5,2.3,221.0,,,11.78,,20.4,medium
2020-09-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.6,27.0,22.2,78.3,0.0,2.9,160.0,3.4,1.6,11.76,218.6,23.0,medium
2020-09-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,18.3,27.6,22.9,95.9,0.0,0.4,176.0,,3.1,11.73,291.8,24.6,medium
2020-09-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.5,28.1,23.8,97.1,0.0,3.3,138.0,5.3,4.7,11.7,559.1,19.6,medium
2020-10-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.9,24.9,20.2,80.8,-2.5,4.4,34.0,4.6,2.8,11.68,266.4,,medium
2020-10-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.0,,,75.1,0.0,3.5,28.0,4.5,0.5,11.65,,17.7,medium
2020-10-03,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.6,24.9,19.4,89.9,0.0,4.2,,5.9,2.9,11.63,235.0,,medium
2020-10-04,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.8,27.3,21.1,88.7,,1.0,88.0,1.6,1.2,11.6,121.1,126.8,medium
2020-10-05,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.2,27.2,20.9,82.4,,0.8,180.0,0.8,3.7,11.58,348.8,19.3,medium
2020-10-06,Abong-Mbang,Est,3.983,13.183,650,equatorial,42.7,23.8,19.1,91.3,0.0,3.2,343.0,,1.7,11.55,140.0,22.3,medium
2020-10-07,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.8,24.8,,100.0,0.0,1.8,185.0,2.6,4.4,11.53,337.3,20.3,medium
2020-10-08,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.9,25.1,20.7,91.4,1.2,4.8,306.0,5.0,3.3,11.51,309.4,20.8,medium
2020-10-09,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.9,25.1,18.5,87.0,0.0,3.7,70.0,3.9,3.4,11.48,282.2,22.1,medium
2020-10-10,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.3,25.2,,89.2,,2.0,111.0,2.2,,11.46,326.0,15.2,medium
2020-10-11,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.1,25.9,20.7,84.6,,0.4,240.0,0.6,1.6,11.43,133.1,19.0,medium
2020-10-12,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.7,26.5,21.0,82.2,15.3,2.0,18.0,2.2,4.2,11.41,481.5,20.2,medium
2020-10-13,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.7,22.6,18.4,90.3,0.0,2.3,102.0,2.9,5.6,11.39,,24.7,medium
2020-10-14,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.9,24.4,20.0,84.3,3.5,1.7,327.0,2.7,3.6,11.36,439.3,21.4,medium
2020-10-15,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.5,24.6,18.6,81.3,0.0,,109.0,0.7,2.7,11.34,248.8,11.7,medium
2020-10-16,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.0,24.4,19.1,98.6,0.0,,200.0,3.8,4.2,11.32,413.9,11.8,medium
2020-10-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,,,20.1,75.2,0.0,2.3,320.0,,4.6,11.29,584.9,21.7,medium
2020-10-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.1,24.3,19.6,96.1,0.0,1.7,212.0,2.2,2.7,11.27,273.3,20.1,medium
2020-10-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.7,25.8,20.7,97.3,0.0,1.9,315.0,2.8,3.6,11.25,328.5,21.1,medium
2020-10-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.4,23.5,18.8,87.3,4.1,2.0,1.0,3.2,3.0,11.23,265.3,28.9,medium
2020-10-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.1,3.5,20.7,91.1,2.6,2.9,273.0,4.5,5.8,11.2,602.2,29.9,medium
2020-10-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.7,25.2,18.3,91.0,4.6,57.8,,5.4,15.0,11.18,339.7,25.8,medium
2020-10-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.1,,40.0,93.3,0.4,2.0,104.0,2.2,2.5,11.16,229.7,31.7,medium
2020-10-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.0,24.4,19.6,75.5,0.5,3.7,278.0,4.5,4.6,11.14,462.0,28.9,medium
2020-10-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.5,23.1,18.8,94.3,0.0,2.9,,4.4,4.0,11.12,434.2,18.1,medium
2020-10-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,,23.2,18.7,,0.7,3.1,258.0,4.8,3.3,11.1,381.3,23.3,medium
2020-10-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.3,23.9,19.1,86.1,0.0,2.2,74.0,2.4,5.8,11.08,542.7,22.0,medium
2020-10-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.2,,43.0,73.7,0.0,3.1,321.0,4.2,1.3,11.06,,25.7,medium
2020-10-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,,25.6,19.6,87.2,0.0,3.3,285.0,3.4,4.9,11.04,,28.4,medium
2020-10-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.5,23.6,19.4,,0.0,4.6,352.0,5.9,3.2,11.02,317.1,22.1,medium
2020-10-31,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.1,25.9,,87.3,14.0,1.2,349.0,1.6,4.1,11.0,415.6,29.0,medium
2020-11-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.1,23.6,18.5,87.2,0.0,1.5,,1.6,1.8,10.98,166.6,14.7,medium
2020-11-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.5,23.2,18.9,95.9,36.9,4.1,22.0,6.3,1.3,10.96,159.8,25.4,medium
2020-11-03,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.0,25.5,19.3,86.3,0.0,,225.0,3.9,4.2,10.94,496.8,18.1,medium
2020-11-04,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.5,22.4,18.8,87.2,0.0,1.3,270.0,1.9,,10.92,233.4,19.9,medium
2020-11-05,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.6,22.8,19.3,87.4,0.0,1.4,,1.4,4.3,10.91,502.5,19.9,medium
2020-11-06,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.7,23.8,19.5,95.5,0.0,3.6,,,2.9,10.89,290.9,20.4,medium
2020-11-07,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.4,6.6,17.8,79.5,0.0,3.6,185.0,5.2,3.4,10.87,316.1,27.8,medium
2020-11-08,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.3,23.3,17.6,100.0,0.0,,81.0,4.1,4.1,10.85,394.5,26.1,medium
2020-11-09,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.8,23.0,16.3,82.4,2.1,1.6,243.0,2.3,5.6,10.84,680.8,14.5,medium
2020-11-10,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.5,23.4,18.1,86.7,3.3,2.6,117.0,3.5,,10.82,459.4,,medium
2020-11-11,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.2,24.0,18.4,87.5,1.9,1.0,264.0,1.3,,10.81,218.8,17.2,medium
2020-11-12,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.5,25.9,19.7,100.0,0.7,0.7,89.0,0.9,3.4,10.79,349.5,57.8,medium
2020-11-13,Abong-Mbang,Est,3.983,13.183,650,equatorial,,23.4,18.6,,0.7,0.7,62.0,0.8,3.7,10.78,412.6,22.9,medium
2020-11-14,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.3,21.9,16.3,84.1,9.7,,28.0,1.3,0.4,10.76,54.1,12.8,medium
2020-11-15,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.8,21.2,17.4,91.3,5.6,1.3,38.0,1.7,3.7,10.75,313.0,12.4,medium
2020-11-16,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.6,24.4,19.0,86.6,22.7,2.7,21.0,4.2,2.2,10.73,214.1,18.5,medium
2020-11-17,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.1,,20.4,,0.3,1.4,147.0,1.9,3.6,10.72,414.4,22.5,medium
2020-11-18,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.1,25.9,20.4,100.0,16.0,27.4,323.7,3.0,5.3,10.71,612.0,17.9,medium
2020-11-19,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.4,25.2,19.8,95.1,0.0,5.4,307.0,8.2,2.1,10.69,231.4,29.3,medium
2020-11-20,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.7,22.9,17.7,91.8,5.5,2.8,76.0,3.4,0.4,10.68,19.3,,medium
2020-11-21,Abong-Mbang,Est,3.983,13.183,650,equatorial,16.4,26.3,20.1,93.8,19.5,2.1,110.0,3.3,3.6,10.67,360.2,17.3,medium
2020-11-22,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.6,25.4,18.7,93.1,0.0,3.3,,4.5,4.1,10.66,420.8,385.9,medium
2020-11-23,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.6,25.5,19.5,82.0,0.0,,350.0,4.1,3.2,10.64,303.7,24.9,medium
2020-11-24,Abong-Mbang,Est,3.983,13.183,650,equatorial,14.1,23.6,17.9,91.5,,2.2,268.0,,6.3,10.63,700.4,24.3,medium
2020-11-25,Abong-Mbang,Est,3.983,13.183,650,equatorial,17.1,25.5,20.1,97.7,,,171.0,2.7,3.3,10.62,,23.1,medium
2020-11-26,Abong-Mbang,Est,3.983,13.183,650,equatorial,13.0,21.9,17.9,,,,,1.9,1.0,10.61,,19.0,medium
2020-11-27,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.1,22.8,,79.0,,,60.0,4.3,2.0,10.6,,16.2,medium
2020-11-28,Abong-Mbang,Est,3.983,13.183,650,equatorial,15.5,25.8,,91.5,,,327.0,2.8,3.7,10.59,,15.3,medium
2020-11-29,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.0,22.8,16.7,80.8,,,295.0,1.1,3.3,10.59,,25.1,medium
2020-11-30,Abong-Mbang,Est,3.983,13.183,650,equatorial,,26.2,20.5,96.8,,,189.0,,3.5,10.58,,26.5,medium
2020-12-01,Abong-Mbang,Est,3.983,13.183,650,equatorial,11.9,23.1,17.3,60.3,,,105.0,7.1,7.1,10.57,,25.7,medium
2020-12-02,Abong-Mbang,Est,3.983,13.183,650,equatorial,12.2,22.3,17.4,70.2,0.0,2.1,41.0,2.9,7.7,10.56,854.7,23.7,medium
